ID,GP,PTS,REB,AST,STL,BLK,TO,FG%,3P%,FT%,FGM,FGA,3PM,3PA,FTM,FTA,OR,DR,OR%,TO%,AST/TO,PF,SC_EFF,SH_EFF,FT_RATE,PACE,OPP_PTS,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TO,OPP_FG%,OPP_3P%,OPP_FT%,OPP_FGM,OPP_FGA,OPP_3PM,OPP_3PA,OPP_FTM,OPP_FTA,OPP_OR,OPP_DR,OPP_OR%,OPP_TO%,OPP_AST/TO,OPP_PF,OPP_SC_EFF,OPP_SH_EFF,OPP_FT_RATE,OFF_EFF,DEF_EFF,NET_RTG,EFF_FG%,4FAC,OPP_EFF_FG%
2229,25.0,73.76,32.36,14.68,11.04,3.6,14.12,43.288373947143555,33.38509202003479,66.90475940704346,26.96,62.28,8.6,25.76,11.24,16.8,11.16,21.2,0.31596828,0.1685125071605881,1.0396601,18.32,1.1843288,0.5019268,0.2697495183044316,799.0764689629925,76.56,38.56,15.24,7.44,3.8,18.4,47.567954659461975,39.0018492937088,71.45593762397766,26.6,55.92,8.44,21.64,14.92,20.88,11.52,27.04,0.39290586,0.22034028203556097,0.8282609,16.04,1.3690987,0.5511445,0.37339055793991416,9.230655996631036,9.581060508433731,-0.3504045118026955,0.5019267822736031,0.346554923445253,0.5511444921316165
2638,25.0,73.72,33.64,13.12,11.76,3.12,14.96,44.6251779794693,30.936819314956665,68.38006377220154,25.24,56.56,5.68,18.36,17.56,25.68,10.88,22.76,0.34738186,0.18063444225493608,0.87700534,19.84,1.3033947,0.49646392,0.454031117397454,766.8807852308325,69.28,34.76,10.92,7.68,3.48,19.0,45.281583070755005,30.715936422348022,70.63903212547302,23.8,52.56,5.32,17.32,16.36,23.16,9.84,24.92,0.34214187,0.23241476494304616,0.57473683,20.32,1.3181126,0.50342464,0.4406392694063927,9.612967415503851,9.033998678053537,0.5789687374503139,0.4964639321074964,0.3813252230163507,0.5034246575342466
219,23.0,73.695656,37.04348,14.73913,6.130435,2.5217392,11.652174,44.558823108673096,36.195287108421326,67.84810423851013,26.347826,59.130436,9.347826,25.826086,11.652174,17.173914,11.130435,25.913044,0.33952254,0.14874014657453158,1.2649254,14.391304,1.2463236,0.52463233,0.29044118666738733,863.2693878078193,73.0,33.47826,14.956522,6.130435,3.2173913,10.217391,45.2294260263443,35.334476828575134,69.16167736053467,27.0,59.695652,8.956522,25.347826,10.043478,14.521739,9.086957,24.391304,0.27792552,0.13390618284731512,1.4638298,15.391304,1.2228696,0.52731246,0.24326292641882863,8.536808676506215,8.456224792746992,0.08058388375922299,0.52463233993404,0.35850865861735703,0.5273124582004732
2244,25.0,73.68,36.76,11.72,5.4,3.28,11.68,46.91176414489746,35.89743673801422,74.70816969871521,25.52,54.4,7.28,20.28,15.36,20.56,10.0,26.76,0.3462604,0.15547131234825576,1.0034246,16.52,1.3544117,0.5360294,0.3779411764705882,823.6309526587183,67.24,31.8,11.28,6.72,3.56,10.36,40.069687366485596,34.55759584903717,72.80898690223694,23.0,57.4,8.28,23.96,12.96,17.8,9.96,21.84,0.2895349,0.1370515398454863,1.088803,18.12,1.1714286,0.4728223,0.31010452961672474,8.945754134440625,8.163850542885282,0.7819035915553432,0.5360294117647059,0.37922284926353456,0.47282229965156797
292,24.0,73.666664,34.375,13.0,8.666667,3.4166667,14.583333,42.553192377090454,29.195401072502136,69.9999988079071,25.0,58.75,5.2916665,18.125,18.375,26.25,10.25,24.125,0.3037037,0.17180443421089509,0.8914286,19.083334,1.2539008,0.47056738,0.44680851063829785,997.4754258835296,80.125,39.541668,16.458334,7.75,4.6666665,15.375,46.164289116859436,33.68200957775116,74.72118735313416,28.333334,61.375,6.7083335,19.916666,16.75,22.416666,11.666667,27.875,0.35308954,0.17751308557655293,1.0704607,20.333334,1.305499,0.5162933,0.36524099389002035,7.3853111654102745,8.032779346822306,-0.6474681814120311,0.4705673744680851,0.3589400749357025,0.5162932912423626
248,24.0,73.583336,39.583332,13.041667,9.875,4.875,8.708333,43.27957034111023,34.60803031921387,68.11926364898682,26.833334,62.0,7.5416665,21.791666,12.375,18.166666,14.75,24.833334,0.41943127,0.11064991934953453,1.4976077,18.125,1.1868279,0.4936156,0.2930107419354839,634.4620615131624,54.708332,32.666668,11.208333,4.7916665,2.75,16.125,37.08154559135437,28.686869144439697,64.3605887889862,18.0,48.541668,5.9166665,20.625,12.791667,19.875,9.666667,23.0,0.31650752,0.21965173165660806,0.6950904,15.875,1.1270386,0.43175966,0.40944204883936003,11.597751932480751,8.622790127044503,2.974961805436248,0.4936156008064516,0.3529465854502869,0.43175964307612996
2916,24.0,73.583336,35.625,12.541667,6.3333335,4.125,15.708333,43.39080452919006,34.11131203174591,74.49392676353455,25.166666,58.0,7.9166665,23.208334,15.333333,20.583334,10.375,25.25,0.31598985,0.18979439385720748,0.7984085,19.291666,1.2686782,0.5021552,0.35488506896551725,959.6638322301504,77.875,35.416668,14.083333,7.9583335,4.1666665,11.625,44.975745677948,34.30353403091431,72.1136748790741,27.041666,60.125,6.875,20.041666,16.916666,23.458334,10.958333,24.458334,0.33123425,0.14164449718885055,1.2114695,17.208334,1.2952183,0.50693,0.3901594012474013,7.667615838871476,8.114820772085084,-0.4472049332136079,0.5021551594827586,0.36474139260223293,0.5069299958419958
94,26.0,73.5,34.307693,13.961538,8.961538,2.8461537,12.884615,45.29058039188385,31.00000023841858,70.79645991325378,26.076923,57.576923,5.9615383,19.23077,15.384615,21.73077,10.615385,23.692308,0.33699635,0.16101124219707583,1.083582,16.384615,1.2765532,0.50467604,0.3774215235503294,883.5891018670937,72.03846,35.423077,14.576923,6.423077,3.3461537,14.653846,43.90402138233185,30.408471822738647,74.12587404251099,26.038462,59.307693,7.730769,25.423077,12.230769,16.5,11.0,24.423077,0.33063585,0.18041822625399895,0.9947507,18.076923,1.2146562,0.5042153,0.27821011348392866,8.318346145814687,8.152936681515992,0.16540946429869408,0.5046760166395138,0.3661357157376239,0.5042153047497565
2325,25.0,73.48,34.56,14.48,6.44,3.24,9.72,42.55591034889221,33.697348833084106,71.53465151786804,26.64,62.6,8.64,25.64,11.56,16.16,10.2,24.36,0.2836485,0.12237128353879623,1.4897119,17.0,1.1738019,0.49456868,0.25814696485623,932.5310301040707,74.8,38.32,13.76,5.08,3.4,11.28,45.22378146648407,35.0210964679718,72.46376872062683,27.08,59.88,6.64,18.96,14.0,19.32,10.72,27.6,0.32682925,0.14160038563509278,1.2198582,15.92,1.2491649,0.507682,0.3226452905811623,7.879630556829794,8.021180806353682,-0.1415502495238874,0.49456869009584664,0.3238720416514722,0.5076820307281229
2507,25.0,73.48,36.0,13.68,6.68,4.56,12.56,45.334261655807495,32.51231610774994,70.50209045410156,26.04,57.44,7.92,24.36,13.48,19.12,8.72,27.28,0.277707,0.1601779301338557,1.089172,15.52,1.2792479,0.52228415,0.3328690807799443,939.6874925212869,67.92,35.52,9.96,6.76,3.0,12.72,40.858086943626404,32.47524797916412,73.26732873916626,24.76,60.6,6.56,20.2,11.84,16.16,10.48,25.04,0.2924107,0.15814915753247527,0.7830189,17.88,1.120792,0.46270627,0.26666666666666666,7.819620946836796,7.227934876281372,0.5916860705554239,0.5222841225626741,0.35442989367552524,0.46270627062706277
2550,25.0,73.44,38.32,13.08,7.24,4.6,13.0,45.318859815597534,31.981980800628662,78.3369779586792,26.72,58.96,5.68,17.76,14.32,18.28,12.84,25.48,0.39826304,0.1624935002599896,1.0061538,15.68,1.2455902,0.50135684,0.31004070556309365,857.0514428888889,69.36,31.92,14.0,7.6,4.4,12.0,41.67233109474182,33.76835286617279,75.06234645843506,24.52,58.84,8.28,24.52,12.04,16.04,10.52,21.4,0.3065268,0.1540483917347903,1.1666666,16.44,1.17879,0.4870836,0.2726036709721278,8.56891387434733,8.092863103550258,0.47605077079707314,0.5013568521031208,0.3673248297407098,0.4870836165873555
6,26.0,73.42308,33.076923,10.807693,7.0,2.7307692,11.307693,43.5930460691452,33.73083472251892,74.68619346618652,26.038462,59.73077,7.6153846,22.576923,13.730769,18.384615,8.384615,24.692308,0.24885845,0.14290436742870008,0.9557823,16.692308,1.2292337,0.49967805,0.3077913611359773,949.549901095682,75.80769,38.576923,12.038462,7.1923075,3.8846154,12.384615,45.286625623703,32.26381540298462,69.0431535243988,27.346153,60.384617,6.9615383,21.576923,14.153846,20.5,11.346154,27.23077,0.3434226,0.1514210941606592,0.9720497,15.423077,1.255414,0.51050955,0.33949043677796287,7.7324087881297645,7.983539349804132,-0.2511305616743673,0.49967804366158347,0.331537703492205,0.5105095251328663
2900,26.0,73.42308,31.461538,13.730769,6.1153846,2.3846154,9.230769,46.95290923118591,35.382309556007385,73.21016192436218,26.076923,55.53846,9.076923,25.653847,12.192307,16.653847,8.038462,23.423077,0.27284595,0.1280327756706519,1.4875,16.038462,1.3220222,0.5512465,0.29986151938674566,726.1189472938903,64.73077,31.692308,11.538462,5.1153846,2.5,12.230769,43.979811668395996,32.64540433883667,71.53465151786804,23.461538,53.346153,6.6923075,20.5,11.115385,15.538462,8.423077,23.26923,0.2818533,0.1689009740155039,0.9433962,16.692308,1.2134103,0.5025234,0.29127614881620423,10.111715205013464,8.914623456837134,1.1970917481763301,0.5512465505885471,0.3520552320610937,0.5025234293839332
301,27.0,73.40741,34.88889,13.407408,6.851852,3.8148148,13.962963,44.340211153030396,35.79335808753967,73.7051784992218,26.25926,59.22222,7.185185,20.074074,13.703704,18.592592,9.962963,24.925926,0.3022472,0.17160701191368077,0.96021223,18.592592,1.2395247,0.50406504,0.31394621815933277,919.17706949888,76.25926,36.296295,16.185184,8.148149,3.3333333,12.925926,44.94102895259857,32.45749473571777,69.49740052223206,26.814816,59.666668,7.7777777,23.962963,14.851851,21.37037,11.074074,25.222221,0.33709133,0.15764178578027535,1.252149,16.592592,1.2780881,0.5145872,0.3581626176946901,7.986209886634846,8.296471107745896,-0.31026122111105003,0.5040650705090083,0.3520691539059234,0.5145872206237493
2447,24.0,73.333336,35.583332,10.291667,6.9166665,4.7083335,12.75,43.46879422664642,34.56561863422394,71.97696566581726,24.958334,57.416668,7.7916665,22.541666,15.625,21.708334,9.916667,25.666666,0.3055199,0.1599381121845749,0.8071895,18.625,1.2772133,0.50253993,0.378084182802109,982.4137767942058,74.833336,38.75,13.25,7.375,3.625,11.541667,43.43983829021454,32.258063554763794,66.03415608406067,26.625,61.291668,7.0833335,21.958334,14.5,21.958334,12.625,26.125,0.36418268,0.13990746985612895,1.1480144,17.291666,1.2209381,0.4921822,0.3582596903709653,7.464607859969144,7.617293015189053,-0.15268515521990889,0.5025399114069106,0.3588171000292243,0.49218217963981664
2329,24.0,73.25,35.833332,13.25,6.9583335,2.0,12.333333,43.77622306346893,30.72625696659088,72.86324501037598,26.083334,59.583332,6.875,22.375,14.208333,19.5,8.583333,27.25,0.2562189,0.1532154530874043,1.0743244,17.0,1.2293706,0.49545455,0.32727273459631295,892.9838404670111,72.666664,36.166668,12.0,6.6666665,3.5,12.833333,44.288718700408936,35.55133044719696,70.60241103172302,26.333334,59.458332,7.7916665,21.916666,12.208333,17.291666,8.25,27.916666,0.24905661,0.16061743823291838,0.9350649,17.583334,1.2221444,0.50840926,0.2908198972012871,8.202836006717865,8.137511644331315,0.0653243623865496,0.4954545677304519,0.3368203805534788,0.5084092713868933
2751,24.0,73.208336,34.958332,11.75,5.0833335,2.5416667,13.583333,44.96593475341797,37.39495873451233,74.61832165718079,24.75,55.041668,7.4166665,19.833334,16.291666,21.833334,9.916667,25.041666,0.32737276,0.1736295972488428,0.86503065,15.375,1.330053,0.51703256,0.396669192510663,923.8442707414234,75.333336,33.416668,13.083333,8.458333,4.2083335,11.416667,45.60327231884003,33.50427448749542,73.65591526031494,27.875,61.125,8.166667,24.375,11.416667,15.5,10.416667,23.0,0.3132832,0.14385618941194872,1.1459854,19.958334,1.2324471,0.52283573,0.25357873210633947,7.924315636145828,8.154332757786317,-0.23001712164048982,0.517032537059015,0.37519534501241614,0.5228357218813906
2000,24.0,73.166664,33.791668,12.666667,7.9166665,1.9583334,13.125,42.847174406051636,32.89817273616791,72.04301357269287,25.583334,59.708332,5.25,15.958333,16.75,23.25,9.833333,23.958334,0.2881563,0.15801196128274747,0.96507937,20.583334,1.2254013,0.47243544,0.38939289076104155,882.4867119354759,75.458336,38.25,12.458333,6.875,3.6666667,15.375,46.19326591491699,33.256879448890686,69.89619135856628,26.291666,56.916668,6.0416665,18.166666,16.833334,24.083334,10.333333,27.916666,0.33741498,0.18549051573324063,0.8102981,19.458334,1.3257687,0.5150073,0.4231332375254293,8.290964952835422,8.550648409708545,-0.2596834568731232,0.47243547181991286,0.34451737266280824,0.5150072954024645
2634,26.0,73.11539,34.53846,12.538462,6.3076925,3.3461537,12.846154,44.72630321979523,33.39622616767883,75.0,25.76923,57.615383,6.8076925,20.384615,14.769231,19.692308,9.807693,24.73077,0.307971,0.1623502924238986,0.97604793,19.076923,1.2690253,0.5063418,0.34178906699275086,852.4038345207193,70.19231,35.03846,11.384615,6.6153846,3.6538463,13.461538,42.33926236629486,32.91925489902496,72.17537760734558,23.807692,56.23077,6.1153846,18.576923,16.461538,22.807692,10.692307,24.346153,0.32977462,0.1688439434438276,0.8457143,17.0,1.2482901,0.47777018,0.4056087441093195,8.577552920220093,8.234630952765128,0.3429219674549646,0.5063417915663253,0.35598684978141737,0.47777016569397857
339,26.0,73.03846,34.576923,13.615385,6.5384617,3.3846154,11.769231,45.74049711227417,34.50292348861694,70.71583271026611,26.846153,58.692307,6.8076925,19.73077,12.538462,17.73077,7.923077,26.653847,0.24879228,0.1503803770720141,1.1568627,14.692307,1.2444298,0.51539975,0.30209700225278246,890.0967558307984,72.65385,35.423077,13.576923,6.3461537,3.0384614,12.461538,43.48378777503967,34.705883264541626,72.33502268791199,26.307692,60.5,9.076923,26.153847,10.961538,15.153846,9.230769,26.192308,0.26996624,0.1564945179357042,1.0895061,16.346153,1.2008901,0.5098538,0.25047679338842976,8.205676463996026,8.162466554794525,0.04320990920150081,0.5153997311777164,0.33882799307700745,0.5098537768595042
2415,23.0,73.0,35.95652,12.73913,6.2608695,3.4347825,14.521739,45.01766860485077,31.25,73.29843044281006,27.695652,61.52174,5.4347825,17.391304,12.173913,16.608696,11.304348,24.652174,0.33419022,0.17422329450254448,0.8772455,19.043478,1.1865724,0.4943463,0.2699646661489093,1022.5990970795021,78.478264,38.0,13.478261,8.086957,3.9565217,12.826087,44.863730669021606,33.76068472862244,68.2330846786499,27.913044,62.217392,6.869565,20.347826,15.782609,23.130434,13.304348,24.695652,0.3878327,0.1505040608717109,1.0508474,15.478261,1.2613556,0.5038435,0.37176797767415265,7.138672448321613,7.674392068615203,-0.5357196202935901,0.4943462790551762,0.348627079170043,0.5038434671128613
84,24.0,72.958336,34.875,14.666667,5.4583335,3.8333333,11.958333,47.34876751899719,32.79569745063782,66.36029481887817,26.416666,55.791668,5.0833335,15.5,15.041667,22.666666,8.916667,25.958334,0.3035461,0.15385769470267052,1.2264808,17.458334,1.3076923,0.51904404,0.4062733166536623,936.5081425109076,74.416664,35.25,13.333333,7.4166665,3.375,10.708333,42.026010155677795,34.121620655059814,73.70600700378418,25.583334,60.875,8.416667,24.666666,14.833333,20.125,11.25,24.0,0.31877214,0.1331247503600056,1.2451361,19.5,1.2224504,0.48939082,0.33059548254620125,7.7904646727778175,7.946184408015785,-0.15571973523796778,0.5190440398734807,0.36773225712310925,0.4893908418891171
79,26.0,72.88461,33.115383,14.153846,5.3461537,2.8461537,11.384615,45.9285706281662,35.548171401023865,76.10790133476257,24.73077,53.846153,8.230769,23.153847,15.192307,19.961538,8.5,24.615385,0.29194188,0.1538173708320229,1.2432432,18.115385,1.3535714,0.53571427,0.37071428296836734,799.3496793271106,66.96154,31.153847,10.653846,5.8076925,3.5384614,10.730769,44.6958988904953,29.290616512298584,69.80000138282776,24.307692,54.384617,4.923077,16.807692,13.423077,19.23077,8.269231,22.884615,0.27493605,0.1458442171804386,0.9928315,17.692308,1.2312589,0.49222064,0.35360679289145314,9.117988270334202,8.377002172111704,0.7409860982224981,0.5357143062755105,0.3667355836634651,0.4922206310655824
242,24.0,72.875,36.041668,14.75,5.875,3.3333333,12.416667,43.90243887901306,33.55817794799805,69.04761791229248,26.25,59.791668,8.291667,24.708334,12.083333,17.5,11.0,25.041666,0.3279503,0.15538638115786044,1.1879195,14.916667,1.2188153,0.50836235,0.2926829203025411,923.8664159310895,76.041664,35.708332,14.958333,7.6666665,3.5416667,11.0,45.466938614845276,35.929203033447266,73.2824444770813,27.791666,61.125,8.458333,23.541666,12.0,16.375,10.333333,25.375,0.31,0.13866128828942392,1.3598485,15.75,1.2440355,0.5238582,0.26789366053169733,7.8880451484487875,8.230807256194481,-0.3427621077456937,0.508362360789132,0.3516840376504991,0.5238582004089979
2230,24.0,72.75,37.166668,13.333333,8.708333,4.9583335,13.208333,41.07997119426727,32.119205594062805,65.29850959777832,25.041666,60.958332,8.083333,25.166666,14.583333,22.333334,12.791667,24.375,0.35614848,0.15725454261405158,1.0094637,19.958334,1.1934382,0.47710183,0.36637049058363347,850.9664484678766,74.083336,36.541668,12.375,7.0416665,3.75,14.666667,45.22387981414795,37.56476640701294,72.46127128601074,25.25,55.833332,6.0416665,16.083334,17.541666,24.208334,9.25,27.291666,0.30245233,0.18073155771354418,0.84375,18.958334,1.3268657,0.5063433,0.433582111846737,8.549103214466658,8.7057881228318,-0.1566849083651416,0.47710184228794184,0.3563396421562347,0.5063432941813324
2351,25.0,72.72,35.08,11.6,3.84,2.48,11.4,44.45214867591858,36.347827315330505,74.3181824684143,25.64,57.68,8.36,23.0,13.08,17.6,10.04,25.04,0.3133583,0.14839112777257105,1.0175439,17.04,1.260749,0.5169903,0.3051317614424411,901.5692870791091,71.76,32.2,12.96,6.0,3.84,9.0,45.020464062690735,32.79816508293152,74.2152452468872,26.4,58.64,5.72,17.44,13.24,17.84,9.08,23.12,0.28163773,0.11922172060787183,1.44,16.2,1.2237381,0.4989768,0.3042291950886767,8.06593581238744,7.959454811563845,0.1064810008235959,0.5169902912621359,0.3523353226643633,0.49897680763983626
2460,26.0,72.69231,33.307693,12.653846,6.0,2.3076923,10.653846,46.18585407733917,34.97267663478851,70.79303860664368,25.615385,55.46154,7.3846154,21.115385,14.076923,19.884615,7.576923,25.73077,0.253866,0.14230816217123324,1.1877257,16.346153,1.3106796,0.5284327,0.35852980281470725,785.3903591655269,70.96154,32.846153,10.846154,6.269231,3.2307692,11.346154,44.574177265167236,34.775373339653015,77.34553813934326,24.961538,56.0,8.038462,23.115385,13.0,16.807692,7.4615383,25.384615,0.24039653,0.15180519736071668,0.9559322,17.192308,1.2671703,0.51751375,0.3001373571428571,9.255564338380115,9.035193667948288,0.22037067043182645,0.5284327247314085,0.3515028008575778,0.5175137321428572
62,26.0,72.65385,34.307693,12.346154,4.8461537,2.7692308,12.269231,45.91549336910248,33.11367332935333,70.2010989189148,25.076923,54.615383,7.730769,23.346153,14.769231,21.038462,8.923077,25.384615,0.30208334,0.1611371590106146,1.0062696,17.692308,1.3302817,0.5299296,0.3852112874499113,848.1611530456677,68.61539,31.653847,9.230769,6.230769,2.3461537,11.346154,44.36038434505463,32.11488127708435,73.32015633583069,24.807692,55.923077,4.730769,14.730769,14.269231,19.461538,8.115385,23.538462,0.26081583,0.14962163675532675,0.8135593,18.153847,1.2269601,0.48590097,0.3480054933314918,8.566043108565726,8.089900103725398,0.4761430048403277,0.5299295896176358,0.3704544867171947,0.4859009546273715
2182,26.0,72.57692,39.73077,12.461538,5.1153846,4.0384617,10.807693,45.6266313791275,33.33333432674408,71.68141603469849,26.884615,58.923077,6.3461537,19.038462,12.461538,17.384615,11.884615,27.846153,0.37094837,0.13967036593690593,1.1530249,15.346154,1.2317232,0.5101175,0.29503915757827787,853.4294559602099,65.34615,31.23077,10.653846,5.230769,2.9230769,9.230769,40.75546860694885,32.374101877212524,70.66014409065247,23.653847,58.03846,6.923077,21.384615,11.115385,15.730769,8.961538,22.26923,0.2606264,0.12441937627102609,1.1541667,16.153847,1.1259112,0.46719682,0.2710404273304288,8.50414987356422,7.6568894527407405,0.8472604208234795,0.5101174850390111,0.3574101331365726,0.467196846711646
2724,25.0,72.56,39.64,11.56,6.16,4.32,12.56,44.51654851436615,31.313130259513855,69.9999988079071,27.44,61.64,6.2,19.8,11.48,16.4,11.56,28.08,0.33801168,0.15426943107005994,0.92038214,15.04,1.1771576,0.4954575,0.2660609993510707,1004.8909397053995,73.68,35.84,14.12,8.16,3.56,10.36,41.91729426383972,33.020344376564026,73.98989796638489,26.76,63.84,8.44,25.56,11.72,15.84,11.08,24.76,0.29881337,0.12763399105083675,1.3629344,15.04,1.1541353,0.4852757,0.24812030075187969,7.220684069583926,7.332138950481585,-0.11145488089765898,0.49545749513303056,0.3442618417233878,0.48527568922305764
2115,25.0,72.48,36.2,14.64,7.96,4.96,11.68,45.07138133049011,31.54875636100769,71.49220705032349,26.52,58.84,6.6,20.92,12.84,17.96,9.84,26.36,0.30445546,0.1489370383971926,1.2534246,13.88,1.2318151,0.5067981,0.3052345343303875,859.1798975321599,66.52,33.76,13.64,7.16,3.28,13.24,42.278653383255005,33.91136825084686,66.06217622756958,24.64,58.28,7.04,20.76,10.2,15.44,9.6,24.16,0.28537455,0.16906386630163855,1.0302114,15.36,1.1413864,0.48318464,0.26492793411118737,8.43595156359987,7.742266804782883,0.6936847588169872,0.5067980965329707,0.34662977036204456,0.48318462594371997
2619,26.0,72.46154,36.153847,12.192307,6.5,3.1153846,10.5,43.433696031570435,34.69387888908386,72.16035723686218,26.076923,60.03846,7.8461537,22.615385,12.461538,17.26923,10.0,26.153847,0.29445073,0.1343794948501247,1.1611722,15.192307,1.2069186,0.49967968,0.2876361252437188,885.1713635775197,72.34615,36.73077,15.461538,5.8461537,2.4230769,11.269231,43.275973200798035,35.832083225250244,69.09975409507751,26.115385,60.346153,9.192307,25.653847,10.923077,15.807693,10.576923,26.153847,0.30898875,0.14342778052069494,1.3720137,15.576923,1.1988528,0.5089229,0.26195030195213936,8.186159537192722,8.173123643268902,0.013035893923820652,0.4996797028104985,0.3355023196232884,0.5089228885891036
261,26.0,72.42308,34.884617,14.0,5.5,3.7307692,9.0,46.36118710041046,34.477612376213074,71.3178277015686,26.461538,57.076923,8.884615,25.76923,10.615385,14.884615,7.5384617,27.346153,0.24623115,0.12392230007896217,1.5555556,13.730769,1.268868,0.54144204,0.2607816647719429,819.9508256682202,63.0,33.03846,10.038462,4.8846154,2.7692308,9.538462,41.081079840660095,32.30769336223602,70.16574740409851,23.384615,56.923077,6.4615383,20.0,9.769231,13.923077,7.923077,25.115385,0.23623854,0.13140605000035926,1.0524193,14.615385,1.1067568,0.46756756,0.2445945956154127,8.832612607101005,7.683387592012979,1.1492250150880263,0.5414420377917009,0.33592086985221237,0.46756755876004386
116,25.0,72.4,35.48,13.12,7.48,3.96,14.64,46.37482762336731,33.26613008975983,72.25000262260437,27.12,58.48,6.6,19.84,11.56,16.0,10.36,25.12,0.33035713,0.18263473053892218,0.89617485,16.4,1.2380301,0.52017784,0.27359781121751026,873.7785010536924,70.52,32.16,12.12,9.12,2.92,13.32,42.65927970409393,33.96226465702057,76.23966932296753,24.64,57.76,6.48,19.08,14.76,19.36,9.6,22.56,0.28985506,0.16734004703612135,0.9099099,15.04,1.2209141,0.48268697,0.33518005540166207,8.285852754753362,8.070695252281865,0.2151575024714969,0.5201778385772914,0.3608409157482736,0.48268698060941834
2670,25.0,72.4,36.04,14.12,6.0,4.56,12.36,44.71544623374939,36.1921101808548,78.58585715293884,24.2,54.12,8.44,23.32,15.56,19.8,9.12,26.92,0.30481285,0.16437918927545483,1.1423948,16.6,1.337768,0.5251293,0.3658536585365854,856.7846574046262,65.88,32.64,10.12,7.28,2.4,10.72,39.77433145046234,28.999999165534973,73.9130437374115,22.56,56.72,5.8,20.0,14.96,20.24,9.8,22.84,0.28688523,0.14041411685807698,0.94402987,17.68,1.1614951,0.44887164,0.35684062059238364,8.450198001830966,7.689213319898121,0.760984681932845,0.525129342202513,0.3669871529803567,0.44887165021156555
222,25.0,72.36,35.52,12.8,5.96,2.28,9.64,42.47606098651886,33.3812952041626,81.70731663703918,24.84,58.48,9.28,27.8,13.4,16.4,9.44,26.08,0.2806183,0.1279600722098333,1.3278009,15.48,1.237346,0.50410396,0.280437756497948,811.3233013516608,66.04,34.2,13.12,5.48,4.08,11.16,41.316527128219604,32.18390941619873,71.61458134651184,23.6,57.12,7.84,24.36,11.0,15.36,8.84,25.36,0.26372316,0.14872385338706584,1.1756272,14.72,1.1561625,0.48179272,0.2689075630252101,8.918762702790438,8.139788403707582,0.7789742990828561,0.5041039671682627,0.3318209283944556,0.4817927170868348
2627,25.0,72.32,33.88,13.24,9.08,3.44,12.0,44.9392706155777,32.86713361740112,74.94407296180725,26.64,59.28,5.64,17.16,13.4,17.88,11.04,22.84,0.3382353,0.1516162290011523,1.1033334,17.96,1.219973,0.49696356,0.3016194331983805,779.9999824631898,67.48,34.32,11.92,5.84,3.92,14.64,43.06676387786865,33.5317462682724,68.52589845657349,23.48,54.52,6.76,20.16,13.76,20.08,10.96,23.36,0.3530928,0.18770385869899683,0.8142077,16.84,1.237711,0.49266323,0.3683052090975788,9.271795080253474,8.65128224578961,0.6205128344638648,0.49696356275303644,0.3495794573312597,0.49266324284666174
257,24.0,72.25,33.5,12.75,7.0416665,2.9166667,8.5,45.81529498100281,35.98409593105316,73.69791865348816,26.458334,57.75,7.5416665,20.958334,11.791667,16.0,5.7083335,27.791666,0.18242344,0.11597762314094691,1.5,14.166667,1.2510823,0.52344877,0.27705627705627706,878.6877379452645,65.166664,38.0,11.083333,4.4583335,2.9166667,11.791667,39.42171931266785,29.812607169151306,72.26666808128357,23.291666,59.083332,7.2916665,24.458334,11.291667,15.625,10.041667,27.958334,0.2805588,0.15166131384773393,0.9399293,15.375,1.1029619,0.45592383,0.2644569876323157,8.222488704457216,7.4163620574001206,0.8061266470570958,0.5234487835497835,0.3164170487635917,0.4559238339841768
2515,26.0,72.15385,34.115383,11.384615,5.8846154,3.6923077,11.461538,45.95858454704285,37.659963965415955,74.055415391922,26.461538,57.576923,7.923077,21.038462,11.307693,15.269231,9.730769,24.384615,0.31273177,0.1512936059251733,0.9932886,17.192308,1.253173,0.5283901,0.26519706515056385,855.2380346066408,70.76923,33.653847,11.307693,5.1538463,2.6153846,10.653846,43.449199199676514,31.314879655838013,72.23340272903442,25.0,57.53846,6.9615383,22.23077,13.807693,19.115385,11.0,22.653847,0.33806145,0.1390785675949506,1.0613718,15.0,1.2299465,0.49498662,0.33221926690425846,8.436697981186786,8.274799194653413,0.16189878653337253,0.5283901069183569,0.3515053580212207,0.4949866428472364
2579,25.0,72.12,35.84,15.28,4.72,3.16,10.4,44.04181241989136,33.98374021053314,72.21006751060486,25.28,57.4,8.36,24.6,13.2,18.28,11.44,24.4,0.3561644,0.1371250158221172,1.4692308,15.68,1.256446,0.5132404,0.31846689895470387,816.4927165575355,65.44,31.6,11.12,5.84,4.16,9.92,42.296719551086426,33.710408210754395,72.5301206111908,23.72,56.08,5.96,17.68,12.04,16.6,9.08,22.52,0.28059334,0.13532685801593364,1.1209677,16.44,1.1669044,0.47610557,0.29600570613409416,8.83290181743072,8.01476837122388,0.8181334462068399,0.5132404181184669,0.35858033604612166,0.4761055634807418
